,tweet,clean_tweets,only_english_words,company,brand,emotion,emotion_textblob,subjectivity_tweet,subjectivity_clean,subjectivity_english,polarity_tweet,polarity_clean,polarity_english,target
8012,iTunes Music Store has a free SXSW music sampler   SXSW  Featured Artists    link   iTunes  sxsw,itunes music store has a free sxsw music sampler   sxsw  featured artists    link   itunes  sxsw,music store a free music sampler featured link,,Other,No emotion toward brand or product,Positive emotion,0.8,0.8,0.8,0.4,0.4,0.4,2
8013,ÛÏThe classiest fascist company in existenceÛ   Kara Swisher  sxsw  apple,ûïthe classiest fascist company in existenceû   kara swisher  sxsw  apple, fascist company in existence   swisher apple,Apple,Apple,Negative emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,0
8014,How to design for baby boomers  DON'T  John McRee on  iPad design  sxsw  yourmom,how to design for baby boomers  don t  john mcree on  ipad design  sxsw  yourmom,how to design for baby don t on design,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8015, SXSW  fmsignal Marissa Mayer from  Google announces Check ins in interview with John Battelle   link , sxsw  fmsignal marissa mayer from  google announces check ins in interview with john battelle   link ,from check in interview with link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8016,Scored a signed print of the Jules Verne Google Doodle  Thanks  mention  sxsw  googledoodle  link ,scored a signed print of the jules verne google doodle  thanks  mention  sxsw  googledoodle  link ,scored a print of the doodle thanks mention link,Google,Google,No emotion toward brand or product,Positive emotion,0.2,0.2,0.2,0.2,0.2,0.2,2
8017,Now at designing iPad interfaces from AKQA's  mention  great HTML5 session earlier from  mention  sxsw,now at designing ipad interfaces from akqa s  mention  great   session earlier from  mention  sxsw,now at designing from s mention great session from mention,iPad,Apple,No emotion toward brand or product,Positive emotion,0.625,0.625,0.75,0.4,0.4,0.8,2
8018,Chris Messina from Google dropping knowledge about web identity  Coming to the Hyatt was the right move   sxsw,chris messina from google dropping knowledge about web identity  coming to the hyatt was the right move   sxsw,from dropping knowledge about web identity coming to the was the right move,Google,Google,Positive emotion,Positive emotion,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1
8019,"Chris Messina from Google thinks a scope search is the key to web
Identity management   SXSW","chris messina from google thinks a scope search is the key to web
identity management   sxsw",from a scope search is the key to web identity management,Google,Google,No emotion toward brand or product,No emotion toward brand or product,1.0,1.0,1.0,0.0,0.0,0.0,2
8020,I7  Releasing the Demons  link  [codes valid  4 00 7 59 59p 03 11 11]  infektd  sxsw  zomb,   releasing the demons  link   codes valid                    infektd  sxsw  zomb,the link valid,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8021,Great session by  mention on iPad design  Good UI insights   tapworthy  HISXSW  SXSW,great session by  mention on ipad design  good ui insights   tapworthy  hisxsw  sxsw,great session by mention on design good,iPad,Apple,Positive emotion,Positive emotion,0.675,0.675,0.675,0.75,0.75,0.75,1
8022,"Final session today  Left Brain Search   Google  Right Brain Search   X 
 SXSW  BetterSearch","final session today  left brain search   google  right brain search   x 
 sxsw  bettersearch",final session today left brain search right brain search x,Google,Google,No emotion toward brand or product,Positive emotion,0.5119047619047619,0.5119047619047619,0.5119047619047619,0.09523809523809523,0.09523809523809523,0.09523809523809523,2
8023,Anyone onsite  mention  SXSW do iPhone repair   I took my 3g apart 2 clean   amp  can't reassemble   Help would b appreciated  Simply need it together,anyone onsite  mention  sxsw do iphone repair   i took my   apart   clean   amp  can t reassemble   help would b appreciated  simply need it together,anyone mention do repair i took my apart clean can t reassemble help would b simply need it together,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.38571428571428573,0.38571428571428573,0.5285714285714286,0.18888888888888888,0.18888888888888888,0.18333333333333335,2
8024,Someone asks Leo about an iPad 2 at  SXSW  he says 'Email me  I'll send you one free'  O o,someone asks leo about an ipad   at  sxsw  he says  email me  i ll send you one free   o o,someone about an at he me i send you one free o o,iPad,Apple,Positive emotion,Positive emotion,0.8,0.8,0.8,0.4,0.4,0.4,1
8025,If you dislike those people who are constantly looking at their iPhone or iPad  you would have a lot to dislike at  sxsw,if you dislike those people who are constantly looking at their iphone or ipad  you would have a lot to dislike at  sxsw,if you dislike those people who are constantly looking at their or you would have a lot to dislike at,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2
8026, mention smartypants I am getting iPad in couple minutes thanks to  mention  WIDFY  SXSW, mention smartypants i am getting ipad in couple minutes thanks to  mention  widfy  sxsw,mention i am getting in couple thanks to mention,iPad,Apple,No emotion toward brand or product,Positive emotion,0.2,0.2,0.2,0.2,0.2,0.2,2
8027,Google desmiente el lanzamiento hoy de Circles RT  mention  We're not launching any products at  SXSW but we're doing plenty else ,google desmiente el lanzamiento hoy de circles rt  mention  we re not launching any products at  sxsw but we re doing plenty else ,el hoy de mention we re not any at but we re doing plenty else,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8028,Yeah I wasn't doing it  but I got couldn't resist  I am wearing blue jeans  black shirt  and sneakers standing in line for my new iPad  SXSW,yeah i wasn t doing it  but i got couldn t resist  i am wearing blue jeans  black shirt  and sneakers standing in line for my new ipad  sxsw,yeah i t doing it but i got t resist i am wearing blue jeans black shirt and standing in line for my new,iPad,Apple,Positive emotion,Negative Emotion,0.32929292929292925,0.32929292929292925,0.32929292929292925,-0.010101010101010102,-0.010101010101010102,-0.010101010101010102,1
8029,Forget disneyland    the apple pop up store in austin is the happiest place on earth  SXSW,forget disneyland    the apple pop up store in austin is the happiest place on earth  sxsw,forget the apple pop up store in is the happiest place on earth,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8030,Today is so big  me and my stomach flu can hardly handle it   mention  live   link   SXSW  link ,today is so big  me and my stomach flu can hardly handle it   mention  live   link   sxsw  link ,today is so big me and my stomach flu can hardly handle it mention live link link,,Other,No emotion toward brand or product,Negative Emotion,0.38055555555555554,0.38055555555555554,0.38055555555555554,-0.051767676767676775,-0.051767676767676775,-0.051767676767676775,2
8031, mention So convenient  RT  mention Apple is opening a temp store in downtown Austin for  SXSW  amp  iPad2 launch  link , mention so convenient  rt  mention apple is opening a temp store in downtown austin for  sxsw  amp    launch  link ,mention so convenient mention apple is opening a temp store in downtown for launch link,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8032, mention So did u make it to the Google party at  SXSW     , mention so did u make it to the google party at  sxsw     ,mention so did u make it to the party at,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8033, mention So excited for the Flipboard  sxsw swag  Can you also rig the iPad giveaway at work , mention so excited for the flipboard  sxsw swag  can you also rig the ipad giveaway at work ,mention so excited for the swag can you also rig the giveaway at work,iPad,Apple,No emotion toward brand or product,Positive emotion,0.75,0.75,0.75,0.375,0.375,0.375,2
8034,Cause we so need another one RT  mention Google to Launch Major New Social Network Called Circles  Poss today  link   SXSW,cause we so need another one rt  mention google to launch major new social network called circles  poss today  link   sxsw,cause we so need another one mention to launch major new social network poss today link,Google,Google,No emotion toward brand or product,Positive emotion,0.34040404040404043,0.34040404040404043,0.34040404040404043,0.0773989898989899,0.0773989898989899,0.0773989898989899,2
8035,Great preso on ipad design by  mention I learned some stuff I can actually use now   tapworthy  sxsw,great preso on ipad design by  mention i learned some stuff i can actually use now   tapworthy  sxsw,great on design by mention i learned some stuff i can actually use now,iPad,Apple,Positive emotion,Positive emotion,0.425,0.425,0.425,0.4,0.4,0.4,1
8036,Apple is so smart  The iPad 2 Takes Over  SXSW [video]  link   sxswi,apple is so smart  the ipad   takes over  sxsw  video   link   sxswi,apple is so smart the over video link,Apple,Apple,Positive emotion,Positive emotion,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.21428571428571427,1
8037, mention so then you price discriminate against Android users  and YOU contacted ME   doingsocialmediawrong  sxsw, mention so then you price discriminate against android users  and you contacted me   doingsocialmediawrong  sxsw,mention so then you price discriminate against android and you me,Android,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8038, mention so    when is the Apple  quot pop up quot  store opening  and since when is a 5 000 sq feet is considered a  quot pop up quot    sxsw, mention so    when is the apple  quot pop up quot  store opening  and since when is a     sq feet is considered a  quot pop up quot    sxsw,mention so when is the apple quot pop up quot store opening and since when is a is considered a quot pop up quot,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8039,Google's social feature  CIRCLES  to be presented today at  SXSW today  Privacy and Open Source Focus rumor says    link ,google s social feature  circles  to be presented today at  sxsw today  privacy and open source focus rumor says    link ,s social feature to be today at today privacy and open source focus rumor link,Google,Google,No emotion toward brand or product,Positive emotion,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,2
8040,New  UberSocial for  iPhone now in App Store   Includes UberGuide to  SXSW sponsored by  Mashable  link   mention  IL,new  ubersocial for  iphone now in app store   includes uberguide to  sxsw sponsored by  mashable  link   mention  il,new for now in store to by link mention,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8041,New  UberSocial for  iPhone now in the App Store includes UberGuide to  SXSW sponsored by  Mashable  link ,new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored by  mashable  link ,new for now in the store to by link,iPhone,Apple,Positive emotion,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,1
8042,New  UberSocial for  iPhone now in the App Store includes UberGuide to  SXSW sponsored by  Mashable  link   mention,new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored by  mashable  link   mention,new for now in the store to by link mention,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8043,New  UberSocial for  iPhone now in the App Store includes UberGuide to  SXSW sponsored by  Mashable  link   apple,new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored by  mashable  link   apple,new for now in the store to by link apple,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8044,New  UberSocial for  iPhone now in the App Store includes UberGuide to  SXSW sponsored by  Mashable  link  by  mention  app,new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored by  mashable  link  by  mention  app,new for now in the store to by link by mention,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8045,At  SXSW Social Hackathon session with Google  Bing  Webtrends and Chzbrgr  Going to figure out how to do this in Mpls St Paul  bolinsxsw,at  sxsw social hackathon session with google  bing  webtrends and chzbrgr  going to figure out how to do this in mpls st paul  bolinsxsw,at social session with bing and going to figure out how to do this in st,Google,Google,No emotion toward brand or product,Positive emotion,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,2
8046,Adloopz  Social Media Advertising done the easy way  Visit www adloopz com   SXSW  sxswi  ipad,adloopz  social media advertising done the easy way  visit www adloopz com   sxsw  sxswi  ipad,social media advertising done the easy way visit,iPad,Apple,No emotion toward brand or product,Positive emotion,0.45,0.45,0.45,0.23333333333333334,0.23333333333333334,0.23333333333333334,2
8047,Google's Social Network launch  Parcelgenie com at SxSWi and hears rumours that Google's 'Google Circles' will launch today      sxsw,google s social network launch  parcelgenie com at sxswi and hears rumours that google s  google circles  will launch today      sxsw,s social network launch at and that s will launch today,Google,Google,No emotion toward brand or product,Positive emotion,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,2
8048,Google's social network rumored to launch soon   GoogleCircles  gsdm  sxsw  link ,google s social network rumored to launch soon   googlecircles  gsdm  sxsw  link ,s social network to launch soon link,Google,Google,No emotion toward brand or product,Positive emotion,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,2
8049,N32  The Social Network  link  [codes valid  12 00 3 59 59p 03 14 11]  infektd  sxsw  necro,   the social network  link   codes valid                    infektd  sxsw  necro,the social network link valid,,Other,No emotion toward brand or product,Positive emotion,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,2
8050,iPad 2's sold out at temporary Apple store on Congress    sxsw,ipad   s sold out at temporary apple store on congress    sxsw,s sold out at temporary apple store on congress,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8051,What are some good  SXSW iPhone apps that people recommend ,what are some good  sxsw iphone apps that people recommend ,what are some good that people recommend,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7,0.7,0.7,2
8052,Spending some time this morning resetting my android phone   First day of  sxsw was too much for it ,spending some time this morning resetting my android phone   first day of  sxsw was too much for it ,spending some time this morning my android phone first day of was too much for it,Android,Google,Negative emotion,Positive emotion,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.225,0.225,0.225,0
8053,haha  awesomely rad iPad app by  mention  link   hollergram  sxsw,haha  awesomely rad ipad app by  mention  link   hollergram  sxsw,awesomely rad by mention link,iPad,Apple,Positive emotion,Positive emotion,0.65,0.65,1.0,0.6,0.6,1.0,1
8054,Just saw someone take a picture with an iPad 2 for the first time  Looks as ridiculous as you'd expect   sxsw  sightings,just saw someone take a picture with an ipad   for the first time  looks as ridiculous as you d expect   sxsw  sightings,just saw someone take a picture with an for the first time as ridiculous as you d expect,iPad,Apple,Negative emotion,Negative Emotion,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.04166666666666666,-0.04166666666666666,-0.04166666666666666,0
8055,Come see something new about Google SketchUp Pro at  SXSW  link  via  mention Google SketchUp Blog,come see something new about google sketchup pro at  sxsw  link  via  mention google sketchup blog,come see something new about pro at link via mention,Google,Google,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8056,Every person I see with a ipad looks crazy  looks like they have a 80's cell phone in their hand   sxsw,every person i see with a ipad looks crazy  looks like they have a   s cell phone in their hand   sxsw,every person i see with a crazy like they have a s cell phone in their hand,iPad,Apple,Negative emotion,Negative Emotion,0.9,0.9,0.9,-0.6,-0.6,-0.6,0
8057,First person to stop by our booth at SXSW  amp  show me their iPad 2 running one if our apps wins a free SnakeHeead Tee Shirt  SXSW,first person to stop by our booth at sxsw  amp  show me their ipad   running one if our apps wins a free snakeheead tee shirt  sxsw,first person to stop by our booth at show me their running one if our a free tee shirt,iPad,Apple,Positive emotion,Positive emotion,0.4444444444444445,0.4444444444444445,0.5666666666666667,0.3166666666666667,0.3166666666666667,0.325,1
8058,Get a Personalized SXSW Show Schedule via App From     link   Mobile Apps  Music  Echo Nest  rhapsody  sxsw  Cyber  iPhone,get a personalized sxsw show schedule via app from     link   mobile apps  music  echo nest  rhapsody  sxsw  cyber  iphone,get a show schedule via from link mobile music echo nest rhapsody,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8059,25 indie songs that rock  Various Artists  SXSW  Featured Artists    link   iTunes,  indie songs that rock  various artists  sxsw  featured artists    link   itunes,that rock various featured link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.25,0.25,0.5,0.0,0.0,0.0,2
8060, mention Soon  in fact  at  SXSW you can play with it on an iPad  at our booth   Are you at the convention , mention soon  in fact  at  sxsw you can play with it on an ipad  at our booth   are you at the convention ,mention soon in fact at you can play with it on an at our booth are you at the convention,iPad,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8061,I11  The Sound of Madness  link  [codes valid  12 00 3 59 59p 03 12 11]  infektd  sxsw  zomb,   the sound of madness  link   codes valid                    infektd  sxsw  zomb,the sound of madness link valid,,Other,No emotion toward brand or product,Positive emotion,0.4,0.4,0.4,0.4,0.4,0.4,2
8062, mention sounds good I look forward to learning more My quick google to learn more also produced   link   sxsw, mention sounds good i look forward to learning more my quick google to learn more also produced   link   sxsw,mention good i look forward to learning more my quick to learn more also produced link,Google,Google,Positive emotion,Positive emotion,0.525,0.525,0.525,0.5083333333333333,0.5083333333333333,0.5083333333333333,1
8063,Line for Source Code is even longer than for iPad 2  Take that  Apple   sxsw,line for source code is even longer than for ipad    take that  apple   sxsw,line for source code is even longer than for take that apple,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8064,South By Southwest  Google Looks to a Mobile Future  link   sxsw,south by southwest  google looks to a mobile future  link   sxsw,south by southwest to a mobile future link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.125,0.125,0.125,0.0,0.0,0.0,2
8065,NERDS    Spazzmatics at the  quot Party Like It's 1986 quot  party hosted by Google   link   sxsw,nerds    spazzmatics at the  quot party like it s   quot  party hosted by google   link   sxsw,at the quot party like it s quot party by link,Google,Google,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8066,We'll be spotlighting all our new mobile apps at  sxsw but here's a peak at our iPad  jobsearch app  video    link ,we ll be spotlighting all our new mobile apps at  sxsw but here s a peak at our ipad  jobsearch app  video    link ,we be all our new mobile at but here s a peak at our video link,iPad,Apple,No emotion toward brand or product,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,2
8067, sxsw hotspots by Klout score  Score  Cluster  a  mention  mention  mashup from  mention and  mention  link , sxsw hotspots by klout score  score  cluster  a  mention  mention  mashup from  mention and  mention  link ,by score score cluster a mention mention from mention and mention link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8068,A Google Spreadsheet of over 270 parties at  SXSW this year O O  link ,a google spreadsheet of over   parties at  sxsw this year o o  link ,a of over at this year o o link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8069,Both Foursquare and Twitter launched slick new iPhone apps this week  conveniently in time for tech fest  SXSW  link  ^RF,both foursquare and twitter launched slick new iphone apps this week  conveniently in time for tech fest  sxsw  link   rf,both foursquare and twitter slick new this week conveniently in time for tech fest link,iPhone,Apple,Positive emotion,Negative Emotion,0.4147727272727273,0.4147727272727273,0.4147727272727273,-0.05681818181818182,-0.05681818181818182,-0.05681818181818182,1
8070,Contactless iPhone payment system being trialled by Visa  amp  ANZ Bank  due to Apple boycotting existing NFC  link   SXSW,contactless iphone payment system being trialled by visa  amp  anz bank  due to apple boycotting existing nfc  link   sxsw,payment system being by visa bank due to apple link,iPhone,Apple,No emotion toward brand or product,Negative Emotion,0.375,0.375,0.375,-0.125,-0.125,-0.125,2
8071,What a dissapointment    RT  mention New  UberSocial for  iPhone now in the App Store includes UberGuide to  SXSW sponsored by  contÛ ,what a dissapointment    rt  mention new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored by  contû ,what a mention new for now in the store to by ,iPhone,Apple,Negative emotion,Positive emotion,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.13636363636363635,0
8072,Google possibly  launching a social media service   again     sxsw  link ,google possibly  launching a social media service   again     sxsw  link ,possibly a social media service again link,Google,Google,Negative emotion,Positive emotion,0.5333333333333333,0.5333333333333333,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.03333333333333333,0
8073,LOL   Classic  RT  mention This Google Bing Q amp A panel is like the world's most expensive SEO consultation   SXSW,lol   classic  rt  mention this google bing q amp a panel is like the world s most expensive seo consultation   sxsw,classic mention this bing q a panel is like the world s most expensive consultation,Google,Google,No emotion toward brand or product,Positive emotion,0.5166666666666666,0.5166666666666666,0.45555555555555555,0.2416666666666667,0.2416666666666667,0.055555555555555546,2
8074,now discussing PubSubHubbub   link   fsw  sxsw,now discussing pubsubhubbub   link   fsw  sxsw,now link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8075,"In the session  Google's Marissa Mayer Presents   SXSW
 link   SXSW  MarissaGoogle","in the session  google s marissa mayer presents   sxsw
 link   sxsw  marissagoogle",in the session s link,Google,Google,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8076,Health sessions at  sxsw  via  mention  link ,health sessions at  sxsw  via  mention  link ,health sessions at via mention link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8077, quot Foosspotting quot  Ap for iPhone looks pretty good   There are some food guides for  SXSW that will be useful later , quot foosspotting quot  ap for iphone looks pretty good   there are some food guides for  sxsw that will be useful later ,quot quot for pretty good there are some food for that will be useful later,iPhone,Apple,Positive emotion,Positive emotion,0.4,0.4,0.4,0.3125,0.3125,0.3125,1
8078,biggest issue selling through  mention is not having ability to sell direct   amp  hv relationship with customer   SXSW  in  newsapp,biggest issue selling through  mention is not having ability to sell direct   amp  hv relationship with customer   sxsw  in  newsapp,biggest issue selling through mention is not ability to sell direct relationship with customer in,,Other,No emotion toward brand or product,Positive emotion,0.4,0.4,0.4,0.1,0.1,0.1,2
8079, link    SSxSW Showcasing Artists Torrent  1300 songs for 2011  preview at  link   fb  sxsw  npr, link    ssxsw showcasing artists torrent    songs for    preview at  link   fb  sxsw  npr,link torrent for preview at link,,Other,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8080, sxsw  lost  reward 4 finding an  iPhone 4G  black case  in the back of Austin Yellow  Cab   dropped off  mention 3 30 today   call 512 457 8800, sxsw  lost  reward   finding an  iphone    black case  in the back of austin yellow  cab   dropped off  mention     today   call      ,lost reward finding an black case in the back of yellow cab off mention today call,iPhone,Apple,No emotion toward brand or product,Negative Emotion,0.14444444444444446,0.14444444444444446,0.14444444444444446,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,2
8081,In the past 15 minutes I won an iPad and literally bumped into  mention on the street  Thinking I should buy a lottery ticket   sxsw,in the past   minutes i won an ipad and literally bumped into  mention on the street  thinking i should buy a lottery ticket   sxsw,in the past i won an and literally into mention on the street thinking i should buy a lottery ticket,iPad,Apple,Positive emotion,Negative Emotion,0.25,0.25,0.25,-0.25,-0.25,-0.25,1
8082,iPhone just auto corrected  quot merrier quot  to  quot nerdier  quot  I must be at  sxsw,iphone just auto corrected  quot merrier quot  to  quot nerdier  quot  i must be at  sxsw,just auto corrected quot quot to quot quot i must be at,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8083,Top 10 must have  SXSW iPhone apps  link   mobile,top   must have  sxsw iphone apps  link   mobile,top must have link mobile,iPhone,Apple,No emotion toward brand or product,Positive emotion,0.5,0.5,0.5,0.5,0.5,0.5,2
8084,What's most important is simplicity  fast  easy to use  amp  readability when designing products at  Google says  mention  SXSW,what s most important is simplicity  fast  easy to use  amp  readability when designing products at  google says  mention  sxsw,what s most important is simplicity fast easy to use readability when designing at mention,Google,Google,No emotion toward brand or product,Positive emotion,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.38333333333333336,0.38333333333333336,0.38333333333333336,2
8085,Photo  Just installed the  SXSW iPhone app  which is really nice   link ,photo  just installed the  sxsw iphone app  which is really nice   link ,photo just the which is really nice link,iPhone,Apple,Positive emotion,Positive emotion,1.0,1.0,1.0,0.6,0.6,0.6,1
8086,The coolest iPhone 4  amp  iPad cases at  Sxsw  check them out here at  fastcompanygrill  zazzlesxsw  sxswi   link ,the coolest iphone    amp  ipad cases at  sxsw  check them out here at  fastcompanygrill  zazzlesxsw  sxswi   link ,the at check them out here at link,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8087,Google lost its way by caring too much for the business vs  the users'    mention  psych  sxsw,google lost its way by caring too much for the business vs  the users     mention  psych  sxsw,lost its way by too much for the business the mention psych,Google,Google,Negative emotion,Positive emotion,0.2,0.2,0.2,0.2,0.2,0.2,0
8088,the longest line at  sxsw is at the apple pop up store   link ,the longest line at  sxsw is at the apple pop up store   link ,the line at is at the apple pop up store link,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8089,Video  cast of characters   standing in line in Austin during  SXSW buying an  IPad 2    link ,video  cast of characters   standing in line in austin during  sxsw buying an  ipad      link ,video cast of standing in line in during an link,iPad,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8090,My pen just ran out of ink  Maybe it's a sign to go buy an iPad   SXSW  mention,my pen just ran out of ink  maybe it s a sign to go buy an ipad   sxsw  mention,my pen just ran out of ink maybe it s a sign to go buy an mention,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8091,Locals must shop there too  prove the mkt RT  mention Apple to open temporary store for  SXSW at 6th and Congress  link ,locals must shop there too  prove the mkt rt  mention apple to open temporary store for  sxsw at   and congress  link ,must shop there too prove the mention apple to open temporary store for at and congress link,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.5,0.5,0.5,0.0,0.0,0.0,2
8092,If you just think of all the people who have a stroke each year  your website needs to be iPad ready now   POURsite  SXSW,if you just think of all the people who have a stroke each year  your website needs to be ipad ready now   poursite  sxsw,if you just think of all the people who have a stroke each year your needs to be ready now,iPad,Apple,Positive emotion,Positive emotion,0.5,0.5,0.5,0.2,0.2,0.2,1
8093,Woot   Just won the  google  lego hackathon competition   SXSW  startupbus  cle,woot   just won the  google  lego hackathon competition   sxsw  startupbus  cle,just won the competition,Google,Google,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8094,must resist Mac temptation RT  mention Apple is opening up a temp store in downtown Austin for  SXSW   iPad 2 anyone ,must resist mac temptation rt  mention apple is opening up a temp store in downtown austin for  sxsw   ipad   anyone ,must resist mac temptation mention apple is opening up a temp store in downtown for anyone,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
8095, SXSW  Mistakes Made Building  mention for iPhone  Plus  How to See Its Source Code    link , sxsw  mistakes made building  mention for iphone  plus  how to see its source code    link ,made building mention for plus how to see its source code link,iPhone,Apple,Negative emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,0
8096, SXSW  Mistakes Made Building Netflix for iPhone  Plus  How to See Its Source Code    link , sxsw  mistakes made building netflix for iphone  plus  how to see its source code    link ,made building for plus how to see its source code link,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
8097, SXSW  Mistakes Made Building Netflix for iPhone  Plus  How to See Its Source Code    link  via  mention, sxsw  mistakes made building netflix for iphone  plus  how to see its source code    link  via  mention,made building for plus how to see its source code link via mention,iPhone,Apple,Negative emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,0
